tW,xx,xy,xz,xi,yx,yy,yz,yi,zx,zy,zz,zi,ix,iy,iz,ii
t,xx,xy,xz,xi,yx,yy,yz,yi,zx,zy,zz,zi,ix,iy,iz,ii
0.0,0.0,0.0878535285867,0.0,0.0,-0.0878535285867,0.0,0.0,0.0,0.0,0.0,-0.993333333333,1.0,0.0,0.0,-0.993333333333,1.0
1.0,0.0,0.145352255138,0.0,0.0,-0.145352255138,0.0,0.0,0.0,0.0,0.0,-0.988911111111,0.992281757515,0.0,0.0,-0.981192868626,1.0
2.0,0.0,0.201826590236,0.0,0.0,-0.201826590236,0.0,0.0,0.0,0.0,0.0,-0.984493006288,0.982113739917,0.0,0.0,-0.966606746205,1.0
3.0,0.0,0.257174179603,0.0,0.0,-0.257174179603,0.0,0.0,0.0,0.0,0.0,-0.980081550205,0.968696556975,0.0,0.0,-0.94877810718,1.0
4.0,0.0,0.311188494073,0.0,0.0,-0.311188494073,0.0,0.0,0.0,0.0,0.0,-0.975675711701,0.952108320627,0.0,0.0,-0.927784032328,1.0
5.0,0.0,0.363694720006,0.0,0.0,-0.363694720006,0.0,0.0,0.0,0.0,0.0,-0.971274609441,0.932440997574,0.0,0.0,-0.903715607015,1.0
6.0,0.0,0.41452475005,0.0,0.0,-0.41452475005,0.0,0.0,0.0,0.0,0.0,-0.966877391349,0.909795617173,0.0,0.0,-0.876673008522,1.0
7.0,0.0,0.463517606891,0.0,0.0,-0.463517606891,0.0,0.0,0.0,0.0,0.0,-0.962483236535,0.884282594371,0.0,0.0,-0.846765830906,1.0
8.0,0.0,0.510519960047,0.0,0.0,-0.510519960047,0.0,0.0,0.0,0.0,0.0,-0.958091357871,0.856021275829,0.0,0.0,-0.8141126337,1.0
9.0,0.0,0.555386590085,0.0,0.0,-0.555386590085,0.0,0.0,0.0,0.0,0.0,-0.953701004334,0.825139455159,0.0,0.0,-0.778840459493,1.0
10.0,0.0,0.597980821025,0.0,0.0,-0.597980821025,0.0,0.0,0.0,0.0,0.0,-0.949311463202,0.791772863763,0.0,0.0,-0.741084326965,1.0
11.0,0.0,0.638174919813,0.0,0.0,-0.638174919813,0.0,0.0,0.0,0.0,0.0,-0.944922062099,0.756064638578,0.0,0.0,-0.700986700677,1.0
12.0,0.0,0.675850461746,0.0,0.0,-0.675850461746,0.0,0.0,0.0,0.0,0.0,-0.940532170886,0.718164768754,0.0,0.0,-0.658696939639,1.0
13.0,0.0,0.710898660863,0.0,0.0,-0.710898660863,0.0,0.0,0.0,0.0,0.0,-0.936141203395,0.678229523328,0.0,0.0,-0.614370726722,1.0
14.0,0.0,0.743220664468,0.0,0.0,-0.743220664468,0.0,0.0,0.0,0.0,0.0,-0.93174861899,0.636420862039,0.0,0.0,-0.568169481029,1.0
15.0,0.0,0.77272781106,0.0,0.0,-0.77272781106,0.0,0.0,0.0,0.0,0.0,-0.927353923967,0.592905831427,0.0,0.0,-0.520259755393,1.0
16.0,0.0,0.799341851084,0.0,0.0,-0.799341851084,0.0,0.0,0.0,0.0,0.0,-0.922956672774,0.547855948428,0.0,0.0,-0.470812621202,1.0
17.0,0.0,0.822995130065,0.0,0.0,-0.822995130065,0.0,0.0,0.0,0.0,0.0,-0.91855646906,0.501446573692,0.0,0.0,-0.420003042752,1.0
18.0,0.0,0.843630733778,0.0,0.0,-0.843630733778,0.0,0.0,0.0,0.0,0.0,-0.914152966545,0.453856276846,0.0,0.0,-0.368009243391,1.0
19.0,0.0,0.861202595305,0.0,0.0,-0.861202595305,0.0,0.0,0.0,0.0,0.0,-0.909745869714,0.405266195967,0.0,0.0,-0.31501206568,1.0
20.0,0.0,0.875675563887,0.0,0.0,-0.875675563887,0.0,0.0,0.0,0.0,0.0,-0.905334934321,0.355859393514,0.0,0.0,-0.261194327835,1.0
21.0,0.0,0.887025435681,0.0,0.0,-0.887025435681,0.0,0.0,0.0,0.0,0.0,-0.900919967726,0.305820210958,0.0,0.0,-0.206740178684,1.0
22.0,0.0,0.895238946615,0.0,0.0,-0.895238946615,0.0,0.0,0.0,0.0,0.0,-0.896500829044,0.255333624333,0.0,0.0,-0.151834453376,1.0
23.0,0.0,0.900313727679,0.0,0.0,-0.900313727679,0.0,0.0,0.0,0.0,0.0,-0.892077429114,0.20458460294,0.0,0.0,-0.0966620320545,1.0
24.0,0.0,0.902258223119,0.0,0.0,-0.902258223119,0.0,0.0,0.0,0.0,0.0,-0.887649730297,0.153757473361,0.0,0.0,-0.0414072036581,1.0
25.0,0.0,0.901091572126,0.0,0.0,-0.901091572126,0.0,0.0,0.0,0.0,0.0,-0.883217746092,0.103035290929,0.0,0.0,0.0137469629787,1.0
26.0,0.0,0.896843454718,0.0,0.0,-0.896843454718,0.0,0.0,0.0,0.0,0.0,-0.878781540583,0.0525992207712,0.0,0.0,0.0686192386455,1.0
27.0,0.0,0.889553902645,0.0,0.0,-0.889553902645,0.0,0.0,0.0,0.0,0.0,-0.874341227718,0.00262793045047,0.0,0.0,0.123030841832,1.0
28.0,0.0,0.879273076267,0.0,0.0,-0.879273076267,0.0,0.0,0.0,0.0,0.0,-0.869896970416,-0.0467030037826,0.0,0.0,0.176806033367,1.0
29.0,0.0,0.866061008426,0.0,0.0,-0.866061008426,0.0,0.0,0.0,0.0,0.0,-0.865448979526,-0.0952216752082,0.0,0.0,0.229772695682,1.0
30.0,0.0,0.849987316502,0.0,0.0,-0.849987316502,0.0,0.0,0.0,0.0,0.0,-0.860997512614,-0.142760407462,0.0,0.0,0.281762894848,1.0
31.0,0.0,0.831130883872,0.0,0.0,-0.831130883872,0.0,0.0,0.0,0.0,0.0,-0.856542872612,-0.189156296183,0.0,0.0,0.332613423571,1.0
32.0,0.0,0.809579512139,0.0,0.0,-0.809579512139,0.0,0.0,0.0,0.0,0.0,-0.852085406317,-0.234251729778,0.0,0.0,0.382166323461,1.0
33.0,0.0,0.785429545568,0.0,0.0,-0.785429545568,0.0,0.0,0.0,0.0,0.0,-0.847625502753,-0.277894887686,0.0,0.0,0.430269384933,1.0
34.0,0.0,0.758785469236,0.0,0.0,-0.758785469236,0.0,0.0,0.0,0.0,0.0,-0.843163591399,-0.319940214616,0.0,0.0,0.476776623217,1.0
35.0,0.0,0.729759482518,0.0,0.0,-0.729759482518,0.0,0.0,0.0,0.0,0.0,-0.838700140297,-0.360248869322,0.0,0.0,0.521548729024,1.0
36.0,0.0,0.69847104955,0.0,0.0,-0.69847104955,0.0,0.0,0.0,0.0,0.0,-0.834235654043,-0.398689146585,0.0,0.0,0.564453492541,1.0
37.0,0.0,0.665046428437,0.0,0.0,-0.665046428437,0.0,0.0,0.0,0.0,0.0,-0.829770671662,-0.435136871171,0.0,0.0,0.605366199508,1.0
38.0,0.0,0.629618180972,0.0,0.0,-0.629618180972,0.0,0.0,0.0,0.0,0.0,-0.825305764391,-0.469475762643,0.0,0.0,0.644169998252,1.0
39.0,0.0,0.592324664731,0.0,0.0,-0.592324664731,0.0,0.0,0.0,0.0,0.0,-0.820841533364,-0.501597770012,0.0,0.0,0.680756236648,1.0
40.0,0.0,0.55330950943,0.0,0.0,-0.55330950943,0.0,0.0,0.0,0.0,0.0,-0.816378607221,-0.531403375323,0.0,0.0,0.715024768102,1.0
41.0,0.0,0.512721079475,0.0,0.0,-0.512721079475,0.0,0.0,0.0,0.0,0.0,-0.811917639629,-0.558801865394,0.0,0.0,0.746884225765,1.0
42.0,0.0,0.470711924668,0.0,0.0,-0.470711924668,0.0,0.0,0.0,0.0,0.0,-0.807459306752,-0.583711571029,0.0,0.0,0.776252264277,1.0
43.0,0.0,0.42743822105,0.0,0.0,-0.42743822105,0.0,0.0,0.0,0.0,0.0,-0.803004304656,-0.606060073162,0.0,0.0,0.803055768506,1.0
44.0,0.0,0.383059203898,0.0,0.0,-0.383059203898,0.0,0.0,0.0,0.0,0.0,-0.798553346669,-0.62578437548,0.0,0.0,0.827231028811,1.0
45.0,0.0,0.337736594881,0.0,0.0,-0.337736594881,0.0,0.0,0.0,0.0,0.0,-0.794107160706,-0.642831043226,0.0,0.0,0.84872388252,1.0
46.0,0.0,0.291634025388,0.0,0.0,-0.291634025388,0.0,0.0,0.0,0.0,0.0,-0.789666486561,-0.65715630797,0.0,0.0,0.867489821408,1.0
47.0,0.0,0.244916458059,0.0,0.0,-0.244916458059,0.0,0.0,0.0,0.0,0.0,-0.78523207319,-0.668726138274,0.0,0.0,0.883494065084,1.0
48.0,0.0,0.197749608511,0.0,0.0,-0.197749608511,0.0,0.0,0.0,0.0,0.0,-0.780804675972,-0.677516276295,0.0,0.0,0.896711600323,1.0
49.0,0.0,0.150299369245,0.0,0.0,-0.150299369245,0.0,0.0,0.0,0.0,0.0,-0.776385053982,-0.683512240466,0.0,0.0,0.907127186484,1.0
50.0,0.0,0.102731237707,0.0,0.0,-0.102731237707,0.0,0.0,0.0,0.0,0.0,-0.771973967269,-0.686709294547,0.0,0.0,0.914735327278,1.0
51.0,0.0,0.0552097504265,0.0,0.0,-0.0552097504265,0.0,0.0,0.0,0.0,0.0,-0.767572174154,-0.687112383411,0.0,0.0,0.919540209257,1.0
52.0,0.0,0.00789792513074,0.0,0.0,-0.00789792513074,0.0,0.0,0.0,0.0,0.0,-0.763180428558,-0.684736036069,0.0,0.0,0.921555607512,1.0
53.0,0.0,-0.0390432873113,0.0,0.0,0.0390432873113,0.0,0.0,0.0,0.0,0.0,-0.758799477361,-0.679604236542,0.0,0.0,0.920804759181,1.0
54.0,0.0,-0.0854555393115,0.0,0.0,0.0854555393115,0.0,0.0,0.0,0.0,0.0,-0.754430057819,-0.671750263278,0.0,0.0,0.91732020546,1.0
55.0,0.0,-0.131183609606,0.0,0.0,0.131183609606,0.0,0.0,0.0,0.0,0.0,-0.750072895024,-0.66121649794,0.0,0.0,0.911143602916,1.0
56.0,0.0,-0.176075911227,0.0,0.0,0.176075911227,0.0,0.0,0.0,0.0,0.0,-0.745728699434,-0.648054204461,0.0,0.0,0.902325505027,1.0
57.0,0.0,-0.219984982785,0.0,0.0,0.219984982785,0.0,0.0,0.0,0.0,0.0,-0.74139816447,-0.632323279382,0.0,0.0,0.890925114912,1.0
58.0,0.0,-0.262767961507,0.0,0.0,0.262767961507,0.0,0.0,0.0,0.0,0.0,-0.737081964194,-0.614091974566,0.0,0.0,0.877010010372,1.0
59.0,0.0,-0.304287036553,0.0,0.0,0.304287036553,0.0,0.0,0.0,0.0,0.0,-0.732780751073,-0.593436593467,0.0,0.0,0.860655842394,1.0
60.0,0.0,-0.344409881223,0.0,0.0,0.344409881223,0.0,0.0,0.0,0.0,0.0,-0.728495153835,-0.570441162218,0.0,0.0,0.841946008383,1.0
61.0,0.0,-0.383010062726,0.0,0.0,0.383010062726,0.0,0.0,0.0,0.0,0.0,-0.724225775421,-0.545197076877,0.0,0.0,0.820971301456,1.0
62.0,0.0,-0.41996742831,0.0,0.0,0.41996742831,0.0,0.0,0.0,0.0,0.0,-0.719973191054,-0.517802728246,0.0,0.0,0.797829537192,1.0
63.0,0.0,-0.455168466598,0.0,0.0,0.455168466598,0.0,0.0,0.0,0.0,0.0,-0.715737946402,-0.488363105724,0.0,0.0,0.772625159322,1.0
64.0,0.0,-0.488506643109,0.0,0.0,0.488506643109,0.0,0.0,0.0,0.0,0.0,-0.711520555878,-0.456989381752,0.0,0.0,0.745468825874,1.0
65.0,0.0,-0.519882709008,0.0,0.0,0.519882709008,0.0,0.0,0.0,0.0,0.0,-0.707321501043,-0.423798478415,0.0,0.0,0.716476977371,1.0
66.0,0.0,-0.549204982263,0.0,0.0,0.549204982263,0.0,0.0,0.0,0.0,0.0,-0.70314122915,-0.388912617855,0.0,0.0,0.685771388705,1.0
67.0,0.0,-0.576389600451,0.0,0.0,0.576389600451,0.0,0.0,0.0,0.0,0.0,-0.698980151808,-0.352458858173,0.0,0.0,0.653478706365,1.0
68.0,0.0,-0.601360744589,0.0,0.0,0.601360744589,0.0,0.0,0.0,0.0,0.0,-0.694838643784,-0.314568616523,0.0,0.0,0.619729972739,1.0
69.0,0.0,-0.624050833462,0.0,0.0,0.624050833462,0.0,0.0,0.0,0.0,0.0,-0.690717041947,-0.275377181165,0.0,0.0,0.584660139218,1.0
70.0,0.0,-0.644400688005,0.0,0.0,0.644400688005,0.0,0.0,0.0,0.0,0.0,-0.686615644338,-0.235023214225,0.0,0.0,0.548407569886,1.0
71.0,0.0,-0.66235966545,0.0,0.0,0.66235966545,0.0,0.0,0.0,0.0,0.0,-0.682534709395,-0.193648246962,0.0,0.0,0.511113537566,1.0
72.0,0.0,-0.677885762998,0.0,0.0,0.677885762998,0.0,0.0,0.0,0.0,0.0,-0.678474455312,-0.151396169338,0.0,0.0,0.472921714026,1.0
73.0,0.0,-0.69094569093,0.0,0.0,0.69094569093,0.0,0.0,0.0,0.0,0.0,-0.674435059547,-0.108412715689,0.0,0.0,0.433977656142,1.0
74.0,0.0,-0.701514915149,0.0,0.0,0.701514915149,0.0,0.0,0.0,0.0,0.0,-0.670416658468,-0.0648449482924,0.0,0.0,0.394428289824,1.0
75.0,0.0,-0.70957766926,0.0,0.0,0.70957766926,0.0,0.0,0.0,0.0,0.0,-0.666419347155,-0.0208407406489,0.0,0.0,0.354421393494,1.0
76.0,0.0,-0.715126936403,0.0,0.0,0.715126936403,0.0,0.0,0.0,0.0,0.0,-0.66244317933,0.0234517377767,0.0,0.0,0.314105082893,1.0
77.0,0.0,-0.718164401147,0.0,0.0,0.718164401147,0.0,0.0,0.0,0.0,0.0,-0.658488167445,0.0678845335677,0.0,0.0,0.273627298987,1.0
78.0,0.0,-0.71870037185,0.0,0.0,0.71870037185,0.0,0.0,0.0,0.0,0.0,-0.654554282901,0.112310416402,0.0,0.0,0.233135300698,1.0
79.0,0.0,-0.71675367402,0.0,0.0,0.71675367402,0.0,0.0,0.0,0.0,0.0,-0.65064145641,0.156583379422,0.0,0.0,0.192775164168,1.0
80.0,0.0,-0.712351515251,0.0,0.0,0.712351515251,0.0,0.0,0.0,0.0,0.0,-0.646749578497,0.200559131272,0.0,0.0,0.152691290231,1.0
81.0,0.0,-0.705529322459,0.0,0.0,0.705529322459,0.0,0.0,0.0,0.0,0.0,-0.642878500134,0.244095578166,0.0,0.0,0.1130259217,1.0
82.0,0.0,-0.696330552194,0.0,0.0,0.696330552194,0.0,0.0,0.0,0.0,0.0,-0.639028033499,0.287053294425,0.0,0.0,0.073918672076,1.0
83.0,0.0,-0.684806474903,0.0,0.0,0.684806474903,0.0,0.0,0.0,0.0,0.0,-0.635197952874,0.32929597995,0.0,0.0,0.0355060671756,1.0
84.0,0.0,-0.671015934108,0.0,0.0,0.671015934108,0.0,0.0,0.0,0.0,0.0,-0.631387995658,0.370690903172,0.0,0.0,-0.00207889882984,1.0
85.0,0.0,-0.655025081527,0.0,0.0,0.655025081527,0.0,0.0,0.0,0.0,0.0,-0.627597863499,0.41110932807,0.0,0.0,-0.0387071915687,1.0
86.0,0.0,-0.636907089245,0.0,0.0,0.636907089245,0.0,0.0,0.0,0.0,0.0,-0.623827223544,0.450426923927,0.0,0.0,-0.0742541474706,1.0
87.0,0.0,-0.616741840132,0.0,0.0,0.616741840132,0.0,0.0,0.0,0.0,0.0,-0.620075709792,0.488524156553,0.0,0.0,-0.108599866345,1.0
88.0,0.0,-0.594615597726,0.0,0.0,0.594615597726,0.0,0.0,0.0,0.0,0.0,-0.616342924556,0.525286659779,0.0,0.0,-0.141629584335,1.0
89.0,0.0,-0.570620656907,0.0,0.0,0.570620656907,0.0,0.0,0.0,0.0,0.0,-0.612628440016,0.560605586119,0.0,0.0,-0.173234026135,1.0
90.0,0.0,-0.544854976711,0.0,0.0,0.544854976711,0.0,0.0,0.0,0.0,0.0,-0.608931799868,0.594377935552,0.0,0.0,-0.20330973542,1.0
91.0,0.0,-0.517421796699,0.0,0.0,0.517421796699,0.0,0.0,0.0,0.0,0.0,-0.605252521054,0.626506861484,0.0,0.0,-0.231759382538,1.0
92.0,0.0,-0.488429238337,0.0,0.0,0.488429238337,0.0,0.0,0.0,0.0,0.0,-0.601590095574,0.656901953023,0.0,0.0,-0.258492048597,1.0
93.0,0.0,-0.45798989287,0.0,0.0,0.45798989287,0.0,0.0,0.0,0.0,0.0,-0.597943992362,0.685479492793,0.0,0.0,-0.283423485155,1.0
94.0,0.0,-0.426220397235,0.0,0.0,0.426220397235,0.0,0.0,0.0,0.0,0.0,-0.594313659233,0.712162689598,0.0,0.0,-0.306476348831,1.0
95.0,0.0,-0.393240999565,0.0,0.0,0.393240999565,0.0,0.0,0.0,0.0,0.0,-0.590698524885,0.736881885349,0.0,0.0,-0.327580410234,1.0
96.0,0.0,-0.359175115852,0.0,0.0,0.359175115852,0.0,0.0,0.0,0.0,0.0,-0.587098000947,0.759574735753,0.0,0.0,-0.3466727367,1.0
97.0,0.0,-0.324148879386,0.0,0.0,0.324148879386,0.0,0.0,0.0,0.0,0.0,-0.583511484072,0.78018636436,0.0,0.0,-0.363697848431,1.0
98.0,0.0,-0.288290684566,0.0,0.0,0.288290684566,0.0,0.0,0.0,0.0,0.0,-0.579938358064,0.798669489652,0.0,0.0,-0.378607847716,1.0
99.0,0.0,-0.251730726699,0.0,0.0,0.251730726699,0.0,0.0,0.0,0.0,0.0,-0.576377996034,0.814984524972,0.0,0.0,-0.391362521006,1.0
100.0,0.0,-0.21460053941,0.0,0.0,0.21460053941,0.0,0.0,0.0,0.0,0.0,-0.572829762568,0.82909965116,0.0,0.0,-0.401929413729,1.0
101.0,0.0,-0.177032531266,0.0,0.0,0.177032531266,0.0,0.0,0.0,0.0,0.0,-0.569293015915,0.840990861884,0.0,0.0,-0.410283877799,1.0
102.0,0.0,-0.139159523218,0.0,0.0,0.139159523218,0.0,0.0,0.0,0.0,0.0,-0.565767110172,0.850641981721,0.0,0.0,-0.416409091893,1.0
103.0,0.0,-0.101114288442,0.0,0.0,0.101114288442,0.0,0.0,0.0,0.0,0.0,-0.562251397473,0.858044657169,0.0,0.0,-0.420296054642,1.0
104.0,0.0,-0.0630290961499,0.0,0.0,0.0630290961499,0.0,0.0,0.0,0.0,0.0,-0.558745230158,0.863198320828,0.0,0.0,-0.421943550986,1.0
105.0,0.0,-0.0250352608889,0.0,0.0,0.0250352608889,0.0,0.0,0.0,0.0,0.0,-0.55524796293,0.866110129104,0.0,0.0,-0.421358092034,1.0
106.0,0.0,0.0127373011453,0.0,0.0,-0.0127373011453,0.0,0.0,0.0,0.0,0.0,-0.551758954986,0.866794873862,0.0,0.0,-0.418553828847,1.0
107.0,0.0,0.0501605073286,0.0,0.0,-0.0501605073286,0.0,0.0,0.0,0.0,0.0,-0.548277572107,0.86527486856,0.0,0.0,-0.413552440667,1.0
108.0,0.0,0.0871085339277,0.0,0.0,-0.0871085339277,0.0,0.0,0.0,0.0,0.0,-0.544803188724,0.861579809447,0.0,0.0,-0.406382998172,1.0
109.0,0.0,0.123458230141,0.0,0.0,-0.123458230141,0.0,0.0,0.0,0.0,0.0,-0.54133518992,0.855746612527,0.0,0.0,-0.397081802446,1.0
110.0,0.0,0.15908951953,0.0,0.0,-0.15908951953,0.0,0.0,0.0,0.0,0.0,-0.537872973389,0.847819227033,0.0,0.0,-0.385692200422,1.0
111.0,0.0,0.193885787561,0.0,0.0,-0.193885787561,0.0,0.0,0.0,0.0,0.0,-0.534415951337,0.837848426262,0.0,0.0,-0.372264377599,1.0
112.0,0.0,0.227734254044,0.0,0.0,-0.227734254044,0.0,0.0,0.0,0.0,0.0,-0.53096355231,0.825891576668,0.0,0.0,-0.356855128978,1.0
113.0,0.0,0.260526329313,0.0,0.0,-0.260526329313,0.0,0.0,0.0,0.0,0.0,-0.527515222957,0.812012386184,0.0,0.0,-0.339527609141,1.0
114.0,0.0,0.292157953054,0.0,0.0,-0.292157953054,0.0,0.0,0.0,0.0,0.0,-0.524070429714,0.796280632819,0.0,0.0,-0.320351062533,1.0
115.0,0.0,0.322529914755,0.0,0.0,-0.322529914755,0.0,0.0,0.0,0.0,0.0,-0.520628660406,0.778771874622,0.0,0.0,-0.299400535028,1.0
116.0,0.0,0.351548154839,0.0,0.0,-0.351548154839,0.0,0.0,0.0,0.0,0.0,-0.517189425764,0.759567142157,0.0,0.0,-0.276756567921,1.0
117.0,0.0,0.379124045594,0.0,0.0,-0.379124045594,0.0,0.0,0.0,0.0,0.0,-0.51375226085,0.738752614708,0.0,0.0,-0.252504875559,1.0
118.0,0.0,0.405174651106,0.0,0.0,-0.405174651106,0.0,0.0,0.0,0.0,0.0,-0.510316726384,0.716419281444,0.0,0.0,-0.226736007828,1.0
119.0,0.0,0.42962296547,0.0,0.0,-0.42962296547,0.0,0.0,0.0,0.0,0.0,-0.506882409979,0.692662588839,0.0,0.0,-0.199544998818,1.0
120.0,0.0,0.452398128646,0.0,0.0,-0.452398128646,0.0,0.0,0.0,0.0,0.0,-0.503448927265,0.667582075685,0.0,0.0,-0.17103100295,1.0
121.0,0.0,0.473435619392,0.0,0.0,-0.473435619392,0.0,0.0,0.0,0.0,0.0,-0.500015922913,0.641280997036,0.0,0.0,-0.141296919949,1.0
122.0,0.0,0.492677424812,0.0,0.0,-0.492677424812,0.0,0.0,0.0,0.0,0.0,-0.496583071549,0.613865938479,0.0,0.0,-0.110449010028,1.0
123.0,0.0,0.510072186121,0.0,0.0,-0.510072186121,0.0,0.0,0.0,0.0,0.0,-0.493150078561,0.585446422138,0.0,0.0,-0.0785965006995,1.0
124.0,0.0,0.52557532032,0.0,0.0,-0.52557532032,0.0,0.0,0.0,0.0,0.0,-0.489716680785,0.556134505835,0.0,0.0,-0.0458511866208,1.0
125.0,0.0,0.539149117572,0.0,0.0,-0.539149117572,0.0,0.0,0.0,0.0,0.0,-0.486282647089,0.526044376833,0.0,0.0,-0.0123270239218,1.0
126.0,0.0,0.550762814132,0.0,0.0,-0.550762814132,0.0,0.0,0.0,0.0,0.0,-0.482847778831,0.495291941615,0.0,0.0,0.0218602795543,1.0
127.0,0.0,0.560392640794,0.0,0.0,-0.560392640794,0.0,0.0,0.0,0.0,0.0,-0.47941191021,0.46399441314,0.0,0.0,0.0565936766496,1.0
128.0,0.0,0.568021846882,0.0,0.0,-0.568021846882,0.0,0.0,0.0,0.0,0.0,-0.4759749085,0.432269897009,0.0,0.0,0.0917551944917,1.0
129.0,0.0,0.573640699903,0.0,0.0,-0.573640699903,0.0,0.0,0.0,0.0,0.0,-0.47253667416,0.400236977978,0.0,0.0,0.127226347862,1.0
130.0,0.0,0.577246461077,0.0,0.0,-0.577246461077,0.0,0.0,0.0,0.0,0.0,-0.469097140844,0.368014308242,0.0,0.0,0.162888550914,1.0
131.0,0.0,0.578843337011,0.0,0.0,-0.578843337011,0.0,0.0,0.0,0.0,0.0,-0.465656275283,0.335720198881,0.0,0.0,0.198623525836,1.0
132.0,0.0,0.578442407893,0.0,0.0,-0.578442407893,0.0,0.0,0.0,0.0,0.0,-0.462214077062,0.303472215855,0.0,0.0,0.234313707083,1.0
133.0,0.0,0.576061532639,0.0,0.0,-0.576061532639,0.0,0.0,0.0,0.0,0.0,-0.458770578284,0.271386781895,0.0,0.0,0.269842639821,1.0
134.0,0.0,0.571725231511,0.0,0.0,-0.571725231511,0.0,0.0,0.0,0.0,0.0,-0.455325843127,0.239578785613,0.0,0.0,0.30509537126,1.0
135.0,0.0,0.565464546797,0.0,0.0,-0.565464546797,0.0,0.0,0.0,0.0,0.0,-0.451879967289,0.208161199116,0.0,0.0,0.339958833595,1.0
136.0,0.0,0.557316882219,0.0,0.0,-0.557316882219,0.0,0.0,0.0,0.0,0.0,-0.448433077336,0.177244705365,0.0,0.0,0.374322217299,1.0
137.0,0.0,0.54732582178,0.0,0.0,-0.54732582178,0.0,0.0,0.0,0.0,0.0,-0.444985329947,0.146937336484,0.0,0.0,0.408077333569,1.0
138.0,0.0,0.535540928863,0.0,0.0,-0.535540928863,0.0,0.0,0.0,0.0,0.0,-0.441536911059,0.117344124171,0.0,0.0,0.441118964769,1.0
139.0,0.0,0.522017526422,0.0,0.0,-0.522017526422,0.0,0.0,0.0,0.0,0.0,-0.438088034922,0.0885667633165,0.0,0.0,0.473345201762,1.0
140.0,0.0,0.50681645918,0.0,0.0,-0.50681645918,0.0,0.0,0.0,0.0,0.0,-0.434638943063,0.0607032898634,0.0,0.0,0.504657767074,1.0
141.0,0.0,0.490003838805,0.0,0.0,-0.490003838805,0.0,0.0,0.0,0.0,0.0,-0.431189903167,0.0338477739226,0.0,0.0,0.53496232291,1.0
142.0,0.0,0.471650773079,0.0,0.0,-0.471650773079,0.0,0.0,0.0,0.0,0.0,-0.427741207876,0.00809002905088,0.0,0.0,0.564168763073,1.0
143.0,0.0,0.451833080115,0.0,0.0,-0.451833080115,0.0,0.0,0.0,0.0,0.0,-0.424293173508,-0.0164846614296,0.0,0.0,0.592191487922,1.0
144.0,0.0,0.430630988742,0.0,0.0,-0.430630988742,0.0,0.0,0.0,0.0,0.0,-0.420846138714,-0.0397958002747,0.0,0.0,0.618949661561,1.0
145.0,0.0,0.408128826194,0.0,0.0,-0.408128826194,0.0,0.0,0.0,0.0,0.0,-0.417400463064,-0.0617679135901,0.0,0.0,0.644367450526,1.0
146.0,0.0,0.384414694284,0.0,0.0,-0.384414694284,0.0,0.0,0.0,0.0,0.0,-0.413956525572,-0.0823307688704,0.0,0.0,0.668374243299,1.0
147.0,0.0,0.359580135265,0.0,0.0,-0.359580135265,0.0,0.0,0.0,0.0,0.0,-0.410514723168,-0.101419573213,0.0,0.0,0.690904850044,1.0
148.0,0.0,0.333719788633,0.0,0.0,-0.333719788633,0.0,0.0,0.0,0.0,0.0,-0.407075469126,-0.118975151189,0.0,0.0,0.711899682063,1.0
149.0,0.0,0.306931040096,0.0,0.0,-0.306931040096,0.0,0.0,0.0,0.0,0.0,-0.403639191438,-0.134944101932,0.0,0.0,0.731304910493,1.0
150.0,0.0,0.279313664009,0.0,0.0,-0.279313664009,0.0,0.0,0.0,0.0,0.0,-0.400206331161,-0.149278935064,0.0,0.0,0.749072603903,1.0
151.0,0.0,0.250969460539,0.0,0.0,-0.250969460539,0.0,0.0,0.0,0.0,0.0,-0.396777340728,-0.161938185182,0.0,0.0,0.765160844454,1.0
152.0,0.0,0.222001888868,0.0,0.0,-0.222001888868,0.0,0.0,0.0,0.0,0.0,-0.393352682235,-0.172886504677,0.0,0.0,0.779533822442,1.0
153.0,0.0,0.192515697709,0.0,0.0,-0.192515697709,0.0,0.0,0.0,0.0,0.0,-0.38993282571,-0.182094734747,0.0,0.0,0.792161909037,1.0
154.0,0.0,0.162616554447,0.0,0.0,-0.162616554447,0.0,0.0,0.0,0.0,0.0,-0.386518247369,-0.189539954545,0.0,0.0,0.803021707176,1.0
155.0,0.0,0.132410674177,0.0,0.0,-0.132410674177,0.0,0.0,0.0,0.0,0.0,-0.383109427861,-0.195205508464,0.0,0.0,0.812096080604,1.0
156.0,0.0,0.102004449923,0.0,0.0,-0.102004449923,0.0,0.0,0.0,0.0,0.0,-0.379706850519,-0.199081011662,0.0,0.0,0.819374161143,1.0
157.0,0.0,0.0715040852973,0.0,0.0,-0.0715040852973,0.0,0.0,0.0,0.0,0.0,-0.376310999614,-0.201162333961,0.0,0.0,0.824851334347,1.0
158.0,0.0,0.0410152308467,0.0,0.0,-0.0410152308467,0.0,0.0,0.0,0.0,0.0,-0.372922358617,-0.201451562389,0.0,0.0,0.828529203772,1.0
159.0,0.0,0.0106426252998,0.0,0.0,-0.0106426252998,0.0,0.0,0.0,0.0,0.0,-0.369541408483,-0.199956942636,0.0,0.0,0.830415534153,1.0
160.0,0.0,-0.0195102570865,0.0,0.0,0.0195102570865,0.0,0.0,0.0,0.0,0.0,-0.366168625956,-0.196692799822,0.0,0.0,0.830524173866,1.0
